中半山,慧豪閣,7/P8,1.330,2018-03-01,"
"
九龍灣,啟德1號 第01期 停車場,B/P67,2.940,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/33,3.030,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/M3,0.070,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/64,2.990,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/67,3.030,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/105,2.650,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/M5,0.070,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/4,3.090,2018-02-07,"
"
屯門,兆麟苑 第02期,3/217,0.750,2018-02-07,"
"
屯門,兆麟苑 第02期,1/107,0.850,2018-02-07,"
"
屯門,兆麟苑 第02期,1/74,0.850,2018-02-07,"
"
將軍澳,維景灣畔,LG3/290,1.900,2018-02-07,"
"
將軍澳,清水灣半島,B1/P109,1.310,2018-02-07,"
"
屯門,豐景園,G/A41,0.970,2018-02-07,"
"
屯門,翠林花園,L3/98,1.130,2018-02-07,"
"
屯門,康德花園,1/121,1.020,2018-02-07,"
"
新蒲崗,康景樓,5/83,1.070,2018-02-07,"
"
沙田,駿景園,G/C084,1.535,2018-02-07,"
"
沙田,雲疊花園,R/289,1.200,2018-02-07,"
"
沙田,帝堡城,L2/P65,1.030,2018-02-07,"
"
沙田,金獅花園 第02期,L4/85,1.000,2018-02-07,"
"
沙田,金獅花園 第02期,L4/98,1.110,2018-02-07,"
"
沙田,新都廣場,3/P332,0.930,2018-02-07,"
"
粉嶺,蔚翠花園,G/11,0.760,2018-02-07,"
"
沙田,新都廣場,3/P352,9.098,2018-02-07,"
"
沙田,新都廣場,3/P342,0.930,2018-02-07,"
"
沙田,碧濤花園 第02期,G/205,0.760,2018-02-07,"
"
屯門,慧豐園,G/A388,4.000,2018-02-07,"
"
屯門,景峰豪庭,L1/248,0.600,2018-02-07,"
"
九龍灣,啟德1號 第02期 停車場,B/96,2.930,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P88,3.020,2018-02-07,"
"
香港仔,深灣軒,3/C43,2.300,2018-02-07,"
"
西半山,殷樺花園 第02期,L10/123,1.455,2018-02-07,"
"
元朗,朗怡居,B/33,0.680,2018-02-07,"
"
元朗,尚城,B/274,1.056,2018-02-07,"
"
跑馬地,學談花園,G/2,2.000,2018-02-07,"
"
元朗,采葉庭,B/D4,1.050,2018-02-07,"
"
鰂魚涌,惠安苑,G/25,1.300,2018-02-07,"
"
荃灣,豪景花園 第03期 停車場,1/25,0.620,2018-02-07,"
"
荃灣,豪景花園 第02期 停車場,1/35,0.650,2018-02-07,"
"
荃灣,荃景花園,2/71,1.370,2018-02-07,"
"
荃灣,立坊,1/P108,1.430,2018-02-07,"
"
荃灣,環宇海灣,L1/R10,1.580,2018-02-07,"
"
何文田,常富街1號,B1/71,3.200,2018-02-07,"
"
鰂魚涌,逸意居,LG1/P25,1.700,2018-02-07,"
"
長沙灣,爾登豪庭,B/B95,0.560,2018-02-07,"
"
沙田,雲疊花園,R/276,1.200,2018-02-07,"
"
西貢,傲瀧,-/3939D,2.200,2018-02-07,"
"
將軍澳,海悅豪園,B/45,1.610,2018-02-07,"
"
將軍澳,海悅豪園,B/45,1.610,2018-02-07,"
"
將軍澳,維景灣畔,LG1/91,1.990,2018-02-07,"
"
柴灣,樂翠台,D5/4,1.000,2018-02-07,"
"
藍田,匯景花園,L5/CP176,2.200,2018-02-06,"
"
藍田,興田村,B/B31,1.100,2018-02-06,"
"
荔枝角,美孚新村 4期,1/289,1.560,2018-02-06,"
"
荔枝角,美孚新村 3期,UL/490,1.570,2018-02-06,"
"
觀塘,皇廷廣場,1/P3,1.695,2018-02-06,"
"
九龍灣,啟德1號 第02期 停車場,B/9,3.080,2018-02-06,"
"
九龍灣,啟德1號 第01期 停車場,B/P70,2.940,2018-02-06,"
"
九龍灣,啟德1號 第01期 停車場,B/P63,2.940,2018-02-06,"
"
尖沙咀,擎天半島,5/25,2.250,2018-02-06,"
"
土瓜灣,曉暉華庭,2/P2,1.400,2018-02-06,"
"
東涌,東堤灣畔 停車場 北翼,P1/D10,1.650,2018-02-06,"
"
東涌,東環 第01期,B/1122,1.320,2018-02-06,"
"
東涌,映灣園,B/254,1.600,2018-02-06,"
"
沙田,碧霞花園,L1/43,0.460,2018-02-06,"
"
沙田,金獅花園 第02期,L4/115,1.063,2018-02-06,"
"
沙田,玖瓏山,B/B067,3.980,2018-02-06,"
"
沙田,碧霞花園,B/97,0.420,2018-02-06,"
"
馬鞍山,迎海 第04期 駿岸,B/R504,2.199,2018-02-06,"
"
粉嶺,川田工貿廣場,5/P4,1.500,2018-02-06,"
"
九龍灣,啟德1號 第01期 停車場,B/P79,2.940,2018-02-06,"
"
大埔,翡翠花園,L1/135,0.630,2018-02-06,"
"
大埔,寶湖花園,B/51,1.280,2018-02-06,"
"
大埔,富萊花園,2/P03,0.820,2018-02-06,"
"
屯門,春和海景花園,UG/31,0.600,2018-02-06,"
"
屯門,啟豐園,2/109,0.970,2018-02-06,"
"
荃灣,環宇海灣,L3/R89,1.420,2018-02-06,"
"
荃灣,環宇海灣,L3/R90,1.420,2018-02-06,"
"
荃灣,立坊,5/P515,1.640,2018-02-06,"
"
元朗,朗晴居,B/41,0.772,2018-02-06,"
"
元朗,朗晴居,B/41,0.772,2018-02-06,"
"
青衣,灝景灣,L1/138,2.260,2018-02-06,"
"
青衣,灝景灣,L2/128,2.260,2018-02-06,"
"
青衣,青怡花園,B/81,1.380,2018-02-06,"
"
青衣,曉峰園,L1/P58,0.670,2018-02-06,"
"
荃灣,麗都花園,G/174,1.290,2018-02-06,"
"
荃灣,麗都花園,G/149,1.300,2018-02-06,"
"
荃灣,豪景花園 第01期 停車場,4/574,0.680,2018-02-06,"
"
屯門,慧豐園,G/A437,0.710,2018-02-06,"
"
將軍澳,將軍澳廣場,B1/P159,2.350,2018-02-06,"
"
尖沙咀,擎天半島,2/92,2.870,2018-02-06,"
"
何文田,半山壹號,5/P277,2.468,2018-02-06,"
"
何文田,凱旋居,3/P2,1.550,2018-02-06,"
"
鰂魚涌,御皇台,1/2,1.770,2018-02-06,"
"
何文田,怡安閣,4/215,1.200,2018-02-06,"
"
西半山,俊賢花園,3/14,2.150,2018-02-06,"
"
中半山,慧豪閣,L6/P18,1.180,2018-02-06,"
"
鰂魚涌,南豐新村,LG2/172,1.245,2018-02-06,"
"
九龍灣,啟德1號 第02期 停車場,B/5,3.090,2018-02-06,"
"
九龍灣,啟德1號 第01期 停車場,B/P64,3.290,2018-02-06,"
"
九龍灣,啟德1號 第01期 停車場,B/P72,2.940,2018-02-06,"
"
元朗,菁雅居,-/3,0.558,2018-02-06,"
"
荃灣,朗逸峰 第02期,3/P751,0.800,2018-02-06,"
"
荃灣,碧堤半島,L8/R8063,0.820,2018-02-06,"
"
天水圍,嘉湖山莊 第02期 賞湖居,LG/114,1.228,2018-02-06,"
"
上水,龍豐花園,L2/28,1.590,2018-02-05,"
"
沙田,富豪花園,L1/642,0.610,2018-02-05,"
"
尖沙咀,漾日居,2/173,1.900,2018-02-05,"
"
將軍澳,南豐廣場,B/A103,1.680,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P77,2.940,2018-02-05,"
"
九龍灣,啟德1號 第02期 停車場,B/32,3.030,2018-02-05,"
"
九龍灣,啟德1號 第02期 停車場,B/M6,0.070,2018-02-05,"
"
九龍灣,啟德1號 第02期 停車場,B/65,2.990,2018-02-05,"
"
九龍灣,啟德1號 第02期 停車場,B/63,2.990,2018-02-05,"
"
牛池灣,威豪花園,L2/20,1.530,2018-02-05,"
"
屯門,景峰花園,RF/R01,0.600,2018-02-05,"
"
屯門,美樂花園,B1/127,0.770,2018-02-05,"
"
藍田,興田村,A/A26,0.960,2018-02-05,"
"
藍田,興田村,B/B5,0.930,2018-02-05,"
"
元朗,怡豐花園,1/30,1.380,2018-02-05,"
"
石硤尾,又一居 停車場 B區,L1/159,1.350,2018-02-05,"
"
石硤尾,又一居 停車場 B區,L2/208,1.188,2018-02-05,"
"
新蒲崗,康景樓,4/78,1.450,2018-02-05,"
"
將軍澳,清水灣半島,1/P68,1.180,2018-02-05,"
"
上水,奕翠園,L2/713,0.620,2018-02-05,"
"
何文田,皓畋,LG/150,3.500,2018-02-05,"
"
薄扶林,華貴村,LG1/80,1.220,2018-02-05,"
"
天水圍,嘉湖山莊 第02期 賞湖居,LG/48,1.250,2018-02-05,"
"
荃灣,豪景花園 第01期 停車場,3/492,0.700,2018-02-05,"
"
大埔,翠屏花園,B/P25,1.210,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/PM10,0.070,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P76,2.940,2018-02-05,"
"
將軍澳,君傲灣,L2/R176,1.890,2018-02-05,"
"
油麻地,君頤峰,L3/7,2.850,2018-02-05,"
"
沙田,濱景花園,1/19,0.780,2018-02-05,"
"
粉嶺,蔚翠花園,B/164,0.690,2018-02-05,"
"
沙田,沙田第一城 第04期,1/105,0.960,2018-02-05,"
"
葵涌,華景山莊,2/R50,0.850,2018-02-05,"
"
葵涌,華景山莊,2/R84,0.820,2018-02-05,"
"
葵涌,華景山莊,UC/144,0.700,2018-02-05,"
"
馬鞍山,迎海 第01期,B/R19,2.480,2018-02-05,"
"
沙田,帝堡城,L2/P28,0.990,2018-02-05,"
"
沙田,雲疊花園,-/34,1.330,2018-02-05,"
"
馬鞍山,聽濤雅苑,B2/22,1.200,2018-02-05,"
"
馬鞍山,聽濤雅苑,B1/180,1.130,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P86,3.080,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/PM9,0.070,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P71,2.940,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P62,3.080,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P65,2.910,2018-02-05,"
"
柴灣,永利中心,3/16,1.100,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P78,2.970,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P61,3.080,2018-02-05,"
"
九龍灣,啟德1號 第01期 停車場,B/P44,2.650,2018-02-05,"
"
長沙灣,泓景台,1/10,1.998,2018-02-05,"
"
北角,偉文大廈,G/1,0.500,2018-02-05,"
"
大埔,翠屏花園,B/P24,1.210,2018-02-05,"
"
紅磡,海逸豪園 玉庭軒,B2/32,2.680,2018-02-05,"
"
天水圍,嘉湖山莊 第06期 美湖居,B/211,1.310,2018-02-05,"
"
灣仔,三湘大廈,12/CS,120.000,2018-02-05,"
"
鰂魚涌,新威園,"2/109,109A",1.750,2018-02-05,"
"
何文田,嘉麗園,G/28,1.250,2018-02-05,"
"
何文田,皓畋,LG/155,3.500,2018-02-05,"
"
何文田,皓畋,LG/151,3.500,2018-02-05,"
"
元朗,御豪山莊,B/310,0.600,2018-02-02,"
"
元朗,蝶翠峰 第01期,1/110,1.400,2018-02-02,"
"
屯門,美樂花園,B2/220,0.775,2018-02-02,"
"
屯門,帝濤灣,B2/344,1.190,2018-02-02,"
"
屯門,置樂花園,-/57,0.720,2018-02-02,"
"
葵涌,美華工業大廈,1/15,1.000,2018-02-02,"
"
將軍澳,都會駅,L3/4,1.888,2018-02-02,"
"
馬鞍山,翠擁華庭,B3/315,1.670,2018-02-02,"
"
馬鞍山,翠擁華庭,B3/315,1.670,2018-02-02,"
"
上水,奕翠園,P/818,0.590,2018-02-02,"
"
沙田,富豪花園,B/1119,0.770,2018-02-02,"
"
沙田,富豪花園,B1/676,0.820,2018-02-02,"
"
沙田,帝堡城,L1/P103,1.030,2018-02-02,"
"
沙田,沙田第一城銀城商場,3/11,1.300,2018-02-02,"
"
沙田,沙田第一城 第04期,G/126,0.780,2018-02-02,"
"
沙田,沙田第一城 第04期,G/62,0.880,2018-02-02,"
"
沙田,銀禧花園,1/250,1.880,2018-02-02,"
"
東涌,映灣園,B/225,1.620,2018-02-02,"
"
將軍澳,富康花園,2/211,1.300,2018-02-02,"
"
元朗,朗怡居,G/59,0.680,2018-02-02,"
"
西半山,翡翠園,G/28,2.000,2018-02-02,"
"
荔枝角,美孚新村 6期,-/35,1.300,2018-02-02,"
"
觀塘,金龍園,3/22,0.838,2018-02-02,"
"
長沙灣,泓景台,2/19,1.761,2018-02-02,"
"
藍田,興田村,A/A29,0.970,2018-02-02,"
"
鰂魚涌,南豐新村,LG2/172,1.245,2018-02-02,"
"
葵涌,香港毛紡工業大廈,UG/29,0.650,2018-02-02,"
"
葵涌,葵興工業大廈,B/15,1.150,2018-02-02,"
"
屯門,邁亞美海灣,G/A0068,0.775,2018-02-02,"
"
屯門,屯門柏麗廣場,LB2/C325,0.980,2018-02-02,"
"
屯門,屯門柏麗廣場,B2/C258,1.100,2018-02-02,"
"
屯門,怡峰園,C1/C17,0.740,2018-02-02,"
"
大埔,新峰花園 第02期,B1/103,0.660,2018-02-02,"
"
天水圍,嘉湖山莊 第01期 樂湖居,B2/60,1.198,2018-02-02,"
"
荃灣,荃威花園,L4/198,0.930,2018-02-02,"
"
荃灣,荃威花園,L4/165,0.950,2018-02-02,"
"
荃灣,環宇海灣,L1/R58,1.540,2018-02-02,"
"
荃灣,海濱花園 平台 C,L1/75,1.398,2018-02-02,"
"
青衣,曉峰園,L1/P18,0.680,2018-02-02,"
"
元朗,御豪山莊,G/77,0.680,2018-02-02,"
"
九龍灣,啟德1號 第01期 停車場,B/P74,2.940,2018-02-02,"
"
大角咀,凱帆軒,2/43,1.868,2018-02-02,"
"
油塘,麗港城 第03期,UG/148,2.080,2018-02-02,"
"
大角咀,柏景灣,G/177,2.530,2018-02-02,"
"
西半山,富景花園,1/1,1.480,2018-02-02,"
"
粉嶺,綠悠軒,L1/C94,1.500,2018-02-02,"
"
油塘,麗港城 第04期,B/229,2.000,2018-02-02,"
"
黃大仙,新光中心,1/P31,906.000,2018-02-02,"
"
薄扶林,薄扶林花園,LG3/83,1.280,2018-02-02,"
"
九龍灣,啟德1號 第01期 停車場,B/P66,2.850,2018-02-02,"
"
九龍灣,啟德1號 第01期 停車場,B/P89,3.170,2018-02-02,"
"
何文田,半山壹號,3/P183,2.500,2018-02-02,"
"
荃灣,碧堤半島,L7/R7092,0.880,2018-02-01,"
"
荃灣,朗逸峰 第01期,7/P541,0.660,2018-02-01,"
"
荃灣,環宇海灣,L1/R22,1.580,2018-02-01,"
"
荃灣,寶雲匯,L5/P96,7.000,2018-02-01,"
"
荃灣,豪景花園 第03期 停車場,4/125,0.615,2018-02-01,"
"
荃灣,豪景花園 第03期 停車場,1/62,0.500,2018-02-01,"
"
荃灣,海濱花園 平台 C,G/53,1.550,2018-02-01,"
"
荃灣,荃運工業中心 第02期,G/3,1.148,2018-02-01,"
"
屯門,龍門居,1/32,0.850,2018-02-01,"
"
屯門,彩暉花園,B/104,1.050,2018-02-01,"
"
沙田,御龍山,1/R154,3.500,2018-02-01,"
"
沙田,濱景花園,1/10,0.850,2018-02-01,"
"
將軍澳,都會駅,L1/67,1.780,2018-02-01,"
"
將軍澳,安寧花園,G/115,1.100,2018-02-01,"
"
將軍澳,清水灣半島,2/1,1.480,2018-02-01,"
"
將軍澳,清水灣半島,2/1,1.480,2018-02-01,"
"
將軍澳,峻瀅,G/123,1.680,2018-02-01,"
"
將軍澳,峻瀅 II,1/R7,1.838,2018-02-01,"
"
屯門,彩暉花園,B/105,1.050,2018-02-01,"
"
元朗,四季雅苑,-/P157,0.390,2018-02-01,"
"
馬鞍山,海典灣,G/60,1.320,2018-02-01,"
"
沙田,富豪花園,L1/355,0.670,2018-02-01,"
"
沙田,帝堡城,L1/P233,0.980,2018-02-01,"
"
沙田,帝堡城,L1/P150,1.000,2018-02-01,"
"
沙田,沙田第一城 第05期,1/13,1.040,2018-02-01,"
"
藍田,興田村,C/C6,0.958,2018-02-01,"
"
藍田,興田村,A/A37,1.000,2018-02-01,"
"
紅磡,黃埔新村 M-Q座,G/41,1.450,2018-02-01,"
"
紅磡,黃埔新村 M-Q座,G/42,1.450,2018-02-01,"
"
九龍灣,啟德1號,B/P84,3.080,2018-02-01,"
"
九龍灣,啟德1號,B/P69,2.850,2018-02-01,"
"
九龍灣,麗晶花園購物中心,7/7119,1.280,2018-02-01,"
"
九龍塘,星輝豪庭,B2/29,2.200,2018-02-01,"
"
觀塘,電訊一代廣場,6/P17,2.200,2018-02-01,"
"
觀塘,業運工業大廈,G/L3,2.400,2018-02-01,"
"
荔枝角,美孚新村 8期,3/866,1.350,2018-02-01,"
"
沙田,金獅花園 第02期,L1/89,1.380,2018-02-01,"
"
沙田,金獅花園 第02期,L1/98,1.380,2018-02-01,"
"
沙田,新都廣場,3/P332,0.930,2018-02-01,"
"
大埔,嵐山,B/P277,1.900,2018-02-01,"
"
北角,光超台,LG2/25,1.750,2018-02-01,"
"
石硤尾,又一居 停車場 第21-25座,CP2/39,1.250,2018-02-01,"
"
大角咀,柏景灣,G/25,2.700,2018-02-01,"
"
馬鞍山,迎海 第01期,B/R25,2.358,2018-02-01,"
"
馬鞍山,迎海 第01期,B/R26,2.133,2018-02-01,"
"
葵涌,華業工業大廈 B座,G/L9,1.360,2018-01-30,"
"
粉嶺,綠悠軒,L2/C82,1.550,2018-01-30,"
"
黃大仙,現崇山,2/P4,1.800,2018-01-30,"
"
尖沙咀,南洋中心,B/P72,207.951,2018-01-30,"
"
尖沙咀,東海商業中心,B2/33,2.900,2018-01-30,"
"
新蒲崗,康景樓,5/39,0.830,2018-01-30,"
"
石硤尾,又一居 停車場 第21-25座,CP2/61,1.200,2018-01-30,"
"
石硤尾,又一居 停車場 第21-25座,CP2/6,1.238,2018-01-30,"
"
荔枝角,美孚新村 8期,-/1048,1.178,2018-01-30,"
"
荔枝角,美孚新村 8期,3/882,1.330,2018-01-30,"
"
荔枝角,美孚新村 2期,G/158,1.800,2018-01-30,"
"
觀塘,月明樓,G/33,0.080,2018-01-30,"
"
九龍灣,啟德1號,B/P87,3.080,2018-01-30,"
"
長沙灣,泓景台,3/98,1.750,2018-01-30,"
"
灣仔,廣生行大廈 A座,B/5,2.000,2018-01-30,"
"
灣仔,廣生行大廈 A座,B/9,2.000,2018-01-30,"
"
灣仔,廣生行大廈 A座,B/8,1.480,2018-01-30,"
"
鰂魚涌,御皇台,1/14,1.810,2018-01-30,"
"
跑馬地,山光苑,-/211,1.388,2018-01-30,"
"
跑馬地,安盧大廈,-/21,1.800,2018-01-30,"
"
屯門,澤豐花園,G/142,0.775,2018-01-30,"
"
東涌,昇薈,B/A445,0.800,2018-01-30,"
"
東涌,藍天海岸 第01期,B/279,1.800,2018-01-30,"
"
東涌,映灣園 第06期,B2/B144,1.550,2018-01-30,"
"
沙田,駿景園,G/E163,1.680,2018-01-30,"
"
沙田,駿景園,L1/C159,1.550,2018-01-30,"
"
沙田,駿景園,L1/C158,1.550,2018-01-30,"
"
沙田,濱景花園,1/208,0.790,2018-01-30,"
"
沙田,濱景花園,1/300,0.790,2018-01-30,"
"
沙田,碧濤花園,LG/171,0.825,2018-01-30,"
"
沙田,金豪工業大廈 第02座,G/6,2.380,2018-01-30,"
"
沙田,名城 第03期 盛世,CP/R383,2.480,2018-01-30,"
"
沙田,沙田第一城 第05期,1/216,0.798,2018-01-30,"
"
沙田,沙田第一城 第04期,1/202,1.000,2018-01-30,"
"
沙田,全輝中心,"L2/50,51",1.590,2018-01-30,"
"
沙田,帝堡城,L1/P351,1.030,2018-01-30,"
"
馬鞍山,聽濤雅苑,B1/25,1.122,2018-01-30,"
"
馬鞍山,新港城商場 C.D座,1/13,1.550,2018-01-30,"
"
馬鞍山,富寶花園,5/5121,1.230,2018-01-30,"
"
馬鞍山,富安花園 停車場 16區,G/3,1.080,2018-01-30,"
"
青衣,灝景灣,L4/35,1.900,2018-01-30,"
"
荃灣,豪景花園 第03期 停車場,2/174,0.560,2018-01-30,"
"
荃灣,豪景花園 第01期 停車場,3/463,0.610,2018-01-30,"
"
荃灣,豪景花園 第01期 停車場,4/658,0.710,2018-01-30,"
"
荃灣,環宇海灣,L3/R48,1.420,2018-01-30,"
"
荃灣,碧堤半島,L3/R3267,0.848,2018-01-30,"
"
荃灣,碧堤半島,L5/R5325,1.010,2018-01-30,"
"
荃灣,灣景花園,LG1/89,330.000,2018-01-30,"
"
荃灣,荃威花園,L5/83,0.950,2018-01-30,"
"
大埔,寶湖花園,B/3,1.980,2018-01-30,"
"
屯門,啟豐園,2/73,0.940,2018-01-30,"
"
屯門,彩華花園,G/32,0.860,2018-01-30,"
"
屯門,慧景閣,G/M4,0.252,2018-01-30,"
"
屯門,偉景花園,1/25,1.030,2018-01-30,"
"
屯門,富健花園,3/103,0.790,2018-01-30,"
"
馬鞍山,翠擁華庭,B1/138,1.690,2018-01-29,"
"
馬鞍山,銀湖天峰,L1/B10,2.500,2018-01-29,"
"
葵涌,昇柏山,M2/P42,1.510,2018-01-29,"
"
油塘,麗港城 第04期,B/1,1.670,2018-01-29,"
"
油塘,麗港城 第04期,B/249,1.680,2018-01-29,"
"
尖沙咀,漾日居,1/1,2.000,2018-01-29,"
"
新蒲崗,采頤花園,2/60,1.400,2018-01-29,"
"
石硤尾,又一居 停車場 B區,L1/160,1.388,2018-01-29,"
"
石硤尾,又一居 停車場 B區,L1/160,1.388,2018-01-29,"
"
藍田,匯景花園,L4/171,2.080,2018-01-29,"
"
九龍灣,啟德1號,B/P82,3.020,2018-01-29,"
"
九龍灣,啟德1號,B/P64,3.290,2018-01-29,"
"
紅磡,海逸豪園 玉庭軒,B1/34,2.580,2018-01-29,"
"
小西灣,富怡花園,3/342,1.270,2018-01-29,"
"
筲箕灣,愛蝶灣,8/832,0.600,2018-01-29,"
"
北角,城市花園,L1/27,2.280,2018-01-29,"
"
西半山,承德山莊,7/7,1.380,2018-01-29,"
"
堅尼地城,麗景大廈,1/101,1.450,2018-01-29,"
"
堅尼地城,麗景大廈,1/101,1.450,2018-01-29,"
"
跑馬地,樂天峰,5/526,3.200,2018-01-29,"
"
天水圍,慧景軒,G/R118,1.180,2018-01-29,"
"
大埔,翠屏花園,B/P77,1.045,2018-01-29,"
"
大埔,翠屏花園,B/P91,1.045,2018-01-29,"
"
大埔,翠屏花園,B/P68,0.970,2018-01-29,"
"
屯門,屯門柏麗廣場,B2/C277,0.990,2018-01-29,"
"
屯門,愛琴海岸,B2/247,0.970,2018-01-29,"
"
屯門,愛琴海岸,B2/165,1.000,2018-01-29,"
"
屯門,愛琴海岸,B1/C31,1.090,2018-01-29,"
"
將軍澳,日出康城 第02期 領都,L3/799,2.000,2018-01-29,"
"
將軍澳,日出康城 第02期 領都,L3/621,2.000,2018-01-29,"
"
將軍澳,日出康城 第02期 領都,L2/551,2.210,2018-01-29,"
"
將軍澳,新寶城,G/P36,1.820,2018-01-29,"
"
東涌,映灣園 第06期,B1/C381,1.350,2018-01-29,"
"
東涌,映灣園 第06期,B1/C288,1.350,2018-01-29,"
"
沙田,駿景園,L1/C158,1.550,2018-01-29,"
"
沙田,駿景園,L1/C159,1.550,2018-01-29,"
"
沙田,沙田第一城 第05期,G/56,0.950,2018-01-29,"
"
沙田,沙田第一城 第05期,1/85,0.900,2018-01-29,"
"
沙田,富豪花園,L1/503,0.600,2018-01-29,"
"
馬鞍山,富寶花園,3/3086,1.250,2018-01-29,"
"
元朗,菁雅居,-/3,0.558,2018-01-29,"
"
荃灣,萬景峰,2/R129,2.550,2018-01-29,"
"
荃灣,麗都花園,G/172,1.290,2018-01-29,"
"
荃灣,豪景花園 第03期 停車場,4/66,0.600,2018-01-29,"
"
荃灣,環宇海灣,L3/R49,1.420,2018-01-29,"
"
荃灣,環宇海灣,L3/R29,1.420,2018-01-29,"
"
荃灣,環宇海灣,L3/R23,1.420,2018-01-29,"
"
荃灣,環宇海灣,L1/R47,1.540,2018-01-29,"
"
荃灣,環宇海灣,L1/R50,1.540,2018-01-29,"
"
新蒲崗,采頤花園,6/44,0.700,2018-01-26,"
"
石硤尾,又一居 停車場 B區,L2/298,1.000,2018-01-26,"
"
牛頭角,宏光樓,1/33,1.200,2018-01-26,"
"
荔枝角,美孚新村 2期,G/221,1.495,2018-01-26,"
"
觀塘,巧運工業大廈,G/P4,1.980,2018-01-26,"
"
九龍灣,啟德1號,B/P89,3.170,2018-01-26,"
"
何文田,半山壹號,5/P98,3.000,2018-01-26,"
"
紅磡,海逸豪園 玉庭軒,B3/30,2.900,2018-01-26,"
"
灣仔,尚翹峰,2/15,2.190,2018-01-26,"
"
灣仔,尚翹峰,2/15,2.190,2018-01-26,"
"
上環,豐樂閣,LG/128,1.550,2018-01-26,"
"
筲箕灣,東熹苑,U/U20,1.200,2018-01-26,"
"
鰂魚涌,富景閣,G/2,1.250,2018-01-26,"
"
鰂魚涌,富景閣,G/2,1.250,2018-01-26,"
"
薄扶林,貝沙灣,L3/333,2.450,2018-01-26,"
"
北角,華健大廈,1/72,0.355,2018-01-26,"
"
北角,城市花園商場,L2/30,2.430,2018-01-26,"
"
北角,城市花園,L1/27,2.280,2018-01-26,"
"
跑馬地,比華利山,3/142,5.453,2018-01-26,"
"
柴灣,永利中心,4/19,1.180,2018-01-26,"
"
大埔,太湖花園,B/279,1.240,2018-01-26,"
"
大埔,天賦海灣,B/C161,3.000,2018-01-26,"
"
大埔,翠屏花園,B/P49,1.030,2018-01-26,"
"
大埔,翠屏花園,B/P13,1.050,2018-01-26,"
"
大埔,翠屏花園,B/P12,1.050,2018-01-26,"
"
屯門,屯門柏麗廣場,B2/C279,0.980,2018-01-26,"
"
屯門,屯門柏麗廣場,B2/C279,0.980,2018-01-26,"
"
屯門,兆麟苑 第02期,2/148,0.780,2018-01-26,"
"
屯門,景峰花園,2/229,0.750,2018-01-26,"
"
沙田,金獅花園 第02期,L4/23,1.000,2018-01-26,"
"
沙田,金獅花園 第01期,L3/79,1.050,2018-01-26,"
"
沙田,沙田第一城 第04期,G/113,1.090,2018-01-26,"
"
沙田,沙田第一城銀城商場,3/124,1.260,2018-01-26,"
"
沙田,沙田第一城銀城商場,3/204,1.280,2018-01-26,"
"
沙田,沙田第一城銀城商場,3/191,1.270,2018-01-26,"
"
沙田,帝堡城,L1/P305,1.010,2018-01-26,"
"
上水,奕翠園,P/752,0.590,2018-01-26,"
"
油塘,麗港城 第03期,G/63,2.035,2018-01-26,"
"
尖沙咀,凱旋門,B1/4,4.200,2018-01-26,"
"
深水埗,丰匯,B/55,1.600,2018-01-26,"
"
元朗,溱柏,-/72,1.390,2018-01-26,"
"
元朗,朗晴居,B/405,0.820,2018-01-26,"
"
荃灣,豪景花園 第03期 停車場,3/110,0.632,2018-01-26,"
"
荃灣,豪景花園 第03期 停車場,2/123,0.655,2018-01-26,"
"
荃灣,豪景花園 第03期 停車場,4/47,0.656,2018-01-26,"
"
荃灣,豪景花園 第02期 停車場,"G/43,44",1.230,2018-01-26,"
"
荃灣,豪景花園 第01期 停車場,G/84,0.698,2018-01-26,"
"
荃灣,環宇海灣,L3/R37,1.420,2018-01-26,"
"
荃灣,麗城花園 第03期,B3/65,1.120,2018-01-26,"
"
荃灣,碧堤半島,L5/R5322,1.020,2018-01-26,"
"
荃灣,碧堤半島,L7/R7292,0.810,2018-01-26,"
"
天水圍,嘉湖山莊 第06期 美湖居,B/151,1.200,2018-01-26,"
"
天水圍,嘉湖山莊 第05期 麗湖居,B/86,1.250,2018-01-26,"
"
天水圍,嘉湖山莊 第05期 麗湖居,B/68,1.250,2018-01-26,"
"
天水圍,嘉湖山莊 第01期 樂湖居,B2/247,1.150,2018-01-26,"
"
